occupation_code,skill_id,skill_name,skill_type,relevance,is_trending
17-2051.01,26,spreadsheet software,software,6.0,True
17-2051.01,28,office suite software,software,6.0,True
17-2051.01,17,electronic mail software,software,5.0,True
17-2051.01,24,presentation software,software,6.0,True
17-2051.01,22,project management software,software,5.0,True
17-2051.01,30,word processing software,software,5.0,True
17-2051.01,40,computer aided design cad software,software,5.0,True
17-2051.01,22,project management software,software,5.0,True
17-2051.01,23,analytical or scientific software,software,5.0,True
17-2051.01,63,object or component oriented development software,software,5.0,True
17-2051.01,23,analytical or scientific software,software,4.0,False
17-2051.01,12,data base user interface and query software,software,5.0,True
17-2051.01,40,computer aided design cad software,software,4.0,False
17-2051.01,23,analytical or scientific software,software,4.0,False
17-2051.01,40,computer aided design cad software,software,4.0,False
17-2051.01,23,analytical or scientific software,software,4.0,False
17-2051.01,55,materials requirements planning logistics and supply chain software,software,4.0,False
17-2051.01,33,internet browser software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,6.0,True
17-2051.02,40,computer aided design cad software,software,6.0,True
17-2051.02,40,computer aided design cad software,software,6.0,True
17-2051.02,39,operating system software,software,5.0,True
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,6.0,True
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,28,office suite software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,48,geographic information system,software,6.0,True
17-2051.02,48,geographic information system,software,4.0,False
17-2051.02,48,geographic information system,software,4.0,False
17-2051.02,48,geographic information system,software,4.0,False
17-2051.02,33,internet browser software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,5.0,True
17-2051.02,23,analytical or scientific software,software,5.0,True
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,67,map creation software,software,4.0,False
17-2051.02,12,data base user interface and query software,software,5.0,True
17-2051.02,26,spreadsheet software,software,6.0,True
17-2051.02,33,internet browser software,software,4.0,False
17-2051.02,28,office suite software,software,6.0,True
17-2051.02,17,electronic mail software,software,5.0,True
17-2051.02,24,presentation software,software,6.0,True
17-2051.02,22,project management software,software,5.0,True
17-2051.02,30,word processing software,software,5.0,True
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,33,internet browser software,software,5.0,True
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,23,analytical or scientific software,software,4.0,False
17-2051.02,40,computer aided design cad software,software,4.0,False
17-2051.02,63,object or component oriented development software,software,5.0,True
17-2051.02,63,object or component oriented development software,software,5.0,True
17-2051.02,25,enterprise resource planning erp software,software,5.0,True
17-2051.02,12,data base user interface and query software,software,5.0,True
17-2051.02,65,industrial control software,software,4.0,False
